Data set for transition bands 25%..45%, using the "Blackman-Nuttall" window
----------------------------------------------------------------------------

Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
7.6930302025e-001	3.0139263741e+001	2.8494204347e-001	4.3245726150e-001	-61.410293	-58.81888	-3.00794
7.7712431715e-001	3.0731007763e+001	2.7606462002e-001	4.3245726150e-001	-57.509844	-56.74969	-3.00962
7.8344211418e-001	3.1397683862e+001	2.6861708150e-001	4.3245726150e-001	-56.850661	-56.47230	-3.01020
7.9102567140e-001	3.2029574736e+001	2.6002953008e-001	4.3245726150e-001	-50.388593	-54.81784	-3.00691
7.9024503177e-001	3.3023051442e+001	2.5921880705e-001	4.3245726150e-001	-58.815277	-57.44802	-3.01115
7.9509251996e-001	3.3806369361e+001	2.5328507517e-001	4.3245726150e-001	-59.722644	-58.12224	-3.01006
8.0191362663e-001	3.4524375480e+001	2.4553059865e-001	4.3245726150e-001	-56.823488	-56.43314	-3.01318
8.0733011753e-001	3.5321529005e+001	2.3914254889e-001	4.3245726150e-001	-56.770085	-56.43969	-3.01406

6.1772399583e-001	2.0782180390e+001	4.6606413630e-001	5.0020968357e-001	-70.315691	-62.72766	-3.01198
6.0856216320e-001	2.1727905311e+001	4.7184749614e-001	5.0020968357e-001	-65.554317	-76.77894	-3.01487
6.4244416440e-001	2.1199452411e+001	4.4032949806e-001	5.0020968357e-001	-55.750997	-57.99064	-3.00215
6.3953785951e-001	2.1934664564e+001	4.3966959501e-001	5.0020968357e-001	-66.767954	-67.09416	-3.03480
6.5146819468e-001	2.2178964369e+001	4.2710749496e-001	5.0020968357e-001	-59.665854	-62.24498	-3.00823
6.5862343583e-001	2.2596153984e+001	4.1852186479e-001	5.0020968357e-001	-59.176456	-61.25045	-3.00956
6.6340681724e-001	2.3106225129e+001	4.1199884092e-001	5.0020968357e-001	-61.388528	-61.55090	-3.01048
6.7028014147e-001	2.3555363067e+001	4.0364521612e-001	5.0020968357e-001	-61.642188	-61.27024	-3.01040
6.7245719400e-001	2.4183476654e+001	3.9951404342e-001	5.0020968357e-001	-68.103379	-65.09243	-3.01070
6.7659238144e-001	2.4756742607e+001	3.9369135848e-001	5.0020968357e-001	-75.392413	-68.25288	-3.01048
6.9109706649e-001	2.4964264757e+001	3.7859763993e-001	5.0020968357e-001	-59.257211	-60.19801	-3.00978
6.9469380452e-001	2.5580064093e+001	3.7333780977e-001	5.0020968357e-001	-62.560451	-62.15140	-3.00907
7.0161408195e-001	2.6087591279e+001	3.6499603633e-001	5.0020968357e-001	-61.529752	-62.61712	-3.01002
7.0736281533e-001	2.6651844908e+001	3.5785889391e-001	5.0020968357e-001	-62.088658	-62.62583	-3.01021
7.1094517160e-001	2.7313076374e+001	3.5273250952e-001	5.0020968357e-001	-66.377417	-64.45796	-3.01061
7.1769132493e-001	2.7868029148e+001	3.4478057570e-001	5.0020968357e-001	-66.170386	-64.52872	-3.01154
7.2213419813e-001	2.8527470516e+001	3.3898903122e-001	5.0020968357e-001	-68.248401	-66.79758	-3.01060
7.3269702047e-001	2.8959694545e+001	3.2764705614e-001	5.0020968357e-001	-60.121539	-61.40789	-3.00822
7.3672334496e-001	2.9665467388e+001	3.2235732902e-001	5.0020968357e-001	-62.547517	-62.19815	-3.00564
7.4204668370e-001	3.0336231034e+001	3.1530836024e-001	5.0020968357e-001	-63.107836	-63.27257	-3.01000
7.4632203209e-001	3.1067321648e+001	3.0970490014e-001	5.0020968357e-001	-65.663998	-64.56167	-3.01024
7.5266490768e-001	3.1729675688e+001	3.0218226578e-001	5.0020968357e-001	-64.931553	-64.40917	-3.01007
7.5740702808e-001	3.2476946891e+001	2.9617188443e-001	5.0020968357e-001	-65.476852	-65.59121	-3.01032
7.6603433797e-001	3.3074517165e+001	2.8658459128e-001	5.0020968357e-001	-60.002709	-61.75816	-3.00986
7.6911068370e-001	3.3930489966e+001	2.8213839135e-001	5.0020968357e-001	-63.472635	-63.09879	-3.01243
7.7351261657e-001	3.4749519052e+001	2.7656075354e-001	5.0020968357e-001	-65.120859	-64.41763	-3.01037
7.7680189664e-001	3.5640447414e+001	2.7206027869e-001	5.0020968357e-001	-70.293309	-66.87671	-3.01068
7.8374699165e-001	3.6384361875e+001	2.6417628398e-001	5.0020968357e-001	-64.949207	-65.47475	-3.01005
7.9110945754e-001	3.7127123064e+001	2.5593962556e-001	5.0020968357e-001	-60.566078	-62.26463	-3.00831
7.9394484248e-001	3.8104368357e+001	2.5167487877e-001	5.0020968357e-001	-64.230389	-63.66380	-3.01051
7.9776250960e-001	3.9059681748e+001	2.4678521899e-001	5.0020968357e-001	-66.662231	-65.33533	-3.01023
8.0331378129e-001	3.9953454023e+001	2.4024526578e-001	5.0020968357e-001	-65.508297	-65.14335	-3.00996

6.0491069894e-001	2.2514834857e+001	4.7516043494e-001	5.3538328061e-001	-73.802073	-66.98451	-2.99973
6.2016154778e-001	2.2619990670e+001	4.5896049809e-001	5.3538328061e-001	-81.184664	-73.92142	-3.01775
6.3288054879e-001	2.2830358596e+001	4.4571924081e-001	5.3538328061e-001	-66.996182	-69.29123	-3.01238
6.4404540626e-001	2.3107620098e+001	4.3363996885e-001	5.3538328061e-001	-61.853747	-65.31444	-3.01142
6.5064781250e-001	2.3559331141e+001	4.2552636366e-001	5.3538328061e-001	-61.921261	-65.05851	-3.01162
6.5467776191e-001	2.4116738047e+001	4.1970588734e-001	5.3538328061e-001	-67.791070	-65.84621	-3.01017
6.6102230205e-001	2.4601821756e+001	4.1186852136e-001	5.3538328061e-001	-67.606639	-66.30167	-3.01049
6.6127495918e-001	2.5330194656e+001	4.0950225186e-001	5.3538328061e-001	-98.653958	-73.18944	-3.01045
6.7209512226e-001	2.5670071942e+001	3.9773870628e-001	5.3538328061e-001	-70.553439	-65.32658	-3.01038
6.8781909717e-001	2.5835735178e+001	3.8157538416e-001	5.3538328061e-001	-58.310938	-59.14742	-3.00974
6.8770281192e-001	2.6615306915e+001	3.7957826251e-001	5.3538328061e-001	-64.904931	-67.19466	-3.01027
6.9464872333e-001	2.7139651186e+001	3.7134376668e-001	5.3538328061e-001	-63.782752	-66.35388	-3.01004
6.9960678262e-001	2.7755734009e+001	3.6494182146e-001	5.3538328061e-001	-65.136136	-66.81902	-3.01010
7.0537498490e-001	2.8354624406e+001	3.5785341792e-001	5.3538328061e-001	-68.461683	-67.53916	-3.01156
7.0755482761e-001	2.9115287242e+001	3.5409292443e-001	5.3538328061e-001	-79.010953	-72.40820	-3.01205
7.1768983624e-001	2.9565253450e+001	3.4312378421e-001	5.3538328061e-001	-67.029146	-65.03159	-3.01149
7.2546819068e-001	3.0125707295e+001	3.3435406135e-001	5.3538328061e-001	-63.864651	-64.95302	-2.99724
7.3013072135e-001	3.0831327839e+001	3.2800827368e-001	5.3538328061e-001	-65.133636	-66.91391	-3.01210
7.3501838937e-001	3.1545097319e+001	3.2182499273e-001	5.3538328061e-001	-66.075298	-67.64693	-3.01161
7.4059878081e-001	3.2246628055e+001	3.1499959891e-001	5.3538328061e-001	-69.069765	-68.24281	-3.01003
7.4412509718e-001	3.3056629751e+001	3.1010400146e-001	5.3538328061e-001	-73.477467	-70.59304	-3.01027
7.5268040791e-001	3.3661319723e+001	3.0057835447e-001	5.3538328061e-001	-66.000727	-65.20153	-3.01028
7.5849964004e-001	3.4405161135e+001	2.9357184562e-001	5.3538328061e-001	-65.012037	-66.13965	-3.01050
7.6270759609e-001	3.5241803732e+001	2.8815053956e-001	5.3538328061e-001	-66.481687	-67.81383	-3.01022
7.6607807538e-001	3.6139354510e+001	2.8354631726e-001	5.3538328061e-001	-75.452581	-70.11871	-3.01131
7.7180727163e-001	3.6947221425e+001	2.7677777994e-001	5.3538328061e-001	-71.646794	-69.95446	-3.01136
7.7891685569e-001	3.7708284232e+001	2.6875444480e-001	5.3538328061e-001	-66.386946	-65.88855	-3.01098
7.8405914612e-001	3.8584801775e+001	2.6236123237e-001	5.3538328061e-001	-65.769425	-66.77847	-3.01235
7.8764663407e-001	3.9561331678e+001	2.5766406174e-001	5.3538328061e-001	-67.872389	-68.82544	-3.01155
7.9232379858e-001	4.0507631204e+001	2.5193410933e-001	5.3538328061e-001	-71.045968	-69.92198	-3.01009
7.9766505842e-001	4.1443478920e+001	2.4559876276e-001	5.3538328061e-001	-68.602534	-67.82943	-3.01026
8.0360963488e-001	4.2371014492e+001	2.3868848676e-001	5.3538328061e-001	-65.493857	-66.37847	-3.01048

6.0834560653e-001	2.3751120617e+001	4.6939137439e-001	5.7159453384e-001	-76.477578	-84.83659	-3.01665
6.2501643017e-001	2.3811144564e+001	4.5255713398e-001	5.7159453384e-001	-67.128304	-72.81383	-3.01425
6.3643298056e-001	2.4085532553e+001	4.4024670511e-001	5.7159453384e-001	-68.280232	-68.85393	-3.00923
6.4256007304e-001	2.4571542415e+001	4.3258357488e-001	5.7159453384e-001	-68.068340	-69.24938	-3.01011
6.4949208451e-001	2.5038569737e+001	4.2423147615e-001	5.7159453384e-001	-67.363456	-68.49456	-3.01032
6.5095147078e-001	2.5731908121e+001	4.2077205467e-001	5.7159453384e-001	-76.134479	-72.64940	-3.01025
6.5227843068e-001	2.6449947337e+001	4.1749208803e-001	5.7159453384e-001	-107.614162	-72.60403	-3.00977
6.6760165687e-001	2.6618136522e+001	4.0173262051e-001	5.7159453384e-001	-67.998359	-63.25972	-3.00878
6.7282644219e-001	2.7203778357e+001	3.9495024496e-001	5.7159453384e-001	-68.432658	-72.84062	-3.01062
6.8114327509e-001	2.7677765806e+001	3.8547703269e-001	5.7159453384e-001	-65.550995	-70.52382	-3.01021
6.8740102179e-001	2.8248575655e+001	3.7788392782e-001	5.7159453384e-001	-70.845019	-70.40027	-3.01097
6.9322453905e-001	2.8851608153e+001	3.7072437090e-001	5.7159453384e-001	-70.352364	-70.72806	-3.01139
6.9517619963e-001	2.9633727473e+001	3.6713675317e-001	5.7159453384e-001	-79.646544	-75.23909	-3.01208
7.0233809202e-001	3.0211492368e+001	3.5886303119e-001	5.7159453384e-001	-74.819547	-69.26271	-3.00621
7.1423195039e-001	3.0599642528e+001	3.4630497833e-001	5.7159453384e-001	-64.925245	-67.80312	-3.00284
7.1759393508e-001	3.1369969191e+001	3.4122425452e-001	5.7159453384e-001	-67.180504	-71.33990	-3.01365
7.2320155546e-001	3.2060532018e+001	3.3436792074e-001	5.7159453384e-001	-73.910508	-71.51780	-3.00921
7.2854584913e-001	3.2780110478e+001	3.2775358040e-001	5.7159453384e-001	-72.626446	-72.24107	-3.00992
7.3104395587e-001	3.3648137883e+001	3.2379644684e-001	5.7159453384e-001	-80.547911	-76.06902	-3.01006
7.3903196878e-001	3.4282976827e+001	3.1479403522e-001	5.7159453384e-001	-72.223965	-68.75620	-3.00959
7.4770778357e-001	3.4901739569e+001	3.0513437039e-001	5.7159453384e-001	-66.370785	-69.46537	-3.01077
7.5155831186e-001	3.5764611983e+001	3.0002462225e-001	5.7159453384e-001	-67.573020	-71.74212	-3.01041
7.5545642179e-001	3.6647470787e+001	2.9490459980e-001	5.7159453384e-001	-76.860525	-73.43819	-3.01099
7.5974231209e-001	3.7533955538e+001	2.8946340154e-001	5.7159453384e-001	-77.957086	-74.95644	-3.01142
7.6638794527e-001	3.8324739277e+001	2.8185452042e-001	5.7159453384e-001	-72.375643	-69.57446	-3.00642
7.7399327280e-001	3.9086601649e+001	2.7318366045e-001	5.7159453384e-001	-67.082203	-70.18031	-3.01354
7.7738905184e-001	4.0083340075e+001	2.6864438285e-001	5.7159453384e-001	-76.238405	-72.60046	-3.00949
7.8143589311e-001	4.1072032281e+001	2.6349370122e-001	5.7159453384e-001	-76.238862	-74.37391	-3.00995
7.8639023103e-001	4.2037672557e+001	2.5751034957e-001	5.7159453384e-001	-74.158103	-71.64882	-3.00981
7.9440546383e-001	4.2861935164e+001	2.4863513815e-001	5.7159453384e-001	-66.705768	-69.54968	-3.01071
7.9713059188e-001	4.3996866394e+001	2.4481524882e-001	5.7159453384e-001	-68.881393	-72.65647	-3.01044

5.9906262444e-001	2.4842739250e+001	4.7739247934e-001	6.0894395515e-001	-77.901071	-91.34756	-3.01026
6.1665226802e-001	2.4858138153e+001	4.5975336519e-001	6.0894395515e-001	-82.078523	-77.15403	-3.01006
6.2857719892e-001	2.5118143191e+001	4.4702663334e-001	6.0894395515e-001	-71.012644	-72.99499	-3.01019
6.3721915862e-001	2.5520815926e+001	4.3718002688e-001	6.0894395515e-001	-68.390119	-71.14446	-3.01019
6.4051686877e-001	2.6151104294e+001	4.3207987672e-001	6.0894395515e-001	-72.329231	-73.83025	-3.01039
6.3618826977e-001	2.7118906399e+001	4.3381317957e-001	6.0894395515e-001	-90.669557	-84.53467	-3.01021
6.4601046622e-001	2.7507777310e+001	4.2300412384e-001	6.0894395515e-001	-77.608115	-68.33111	-3.00976
6.5796061672e-001	2.7818414873e+001	4.1023244804e-001	6.0894395515e-001	-70.181182	-78.40696	-3.01102
6.6677144007e-001	2.8274342474e+001	4.0032208930e-001	6.0894395515e-001	-78.066323	-74.60595	-3.01026
6.7456119233e-001	2.8786268748e+001	3.9134316627e-001	6.0894395515e-001	-72.923613	-73.89604	-3.01056
6.8051157330e-001	2.9390598996e+001	3.8405517416e-001	6.0894395515e-001	-72.784210	-74.91489	-3.01099
6.8395719440e-001	3.0119811904e+001	3.7908294863e-001	6.0894395515e-001	-76.943623	-77.20936	-3.00962
6.8768621421e-001	3.0855179977e+001	3.7391143536e-001	6.0894395515e-001	-79.313206	-74.47896	-3.00929
6.9691424610e-001	3.1360016654e+001	3.6377937436e-001	6.0894395515e-001	-72.174250	-67.12228	-3.00723
7.0454118742e-001	3.1951147835e+001	3.5486028638e-001	6.0894395515e-001	-68.821429	-76.28584	-3.01496
7.1083922820e-001	3.2618102243e+001	3.4736411713e-001	6.0894395515e-001	-76.405635	-75.72672	-3.00977
7.1593819610e-001	3.3357367372e+001	3.4097090055e-001	6.0894395515e-001	-76.456651	-76.50837	-3.01001
7.1912202095e-001	3.4205972156e+001	3.3636934615e-001	6.0894395515e-001	-81.190612	-80.21721	-3.01033
7.2584423387e-001	3.4905858141e+001	3.2853407080e-001	6.0894395515e-001	-76.171185	-72.49383	-3.01010
7.3663938706e-001	3.5426156671e+001	3.1691629997e-001	6.0894395515e-001	-67.753054	-73.20412	-3.01097
7.3983821662e-001	3.6331174576e+001	3.1239379913e-001	6.0894395515e-001	-78.910680	-76.51557	-3.01039
7.4449375951e-001	3.7187104384e+001	3.0655025135e-001	6.0894395515e-001	-78.177325	-77.41453	-3.01062
7.4791951007e-001	3.8127276771e+001	3.0189079240e-001	6.0894395515e-001	-81.534801	-80.17115	-3.00978
7.5418035639e-001	3.8945085136e+001	2.9462389126e-001	6.0894395515e-001	-76.283984	-73.18059	-3.00909
7.6360375221e-001	3.9618410263e+001	2.8427887625e-001	6.0894395515e-001	-68.481035	-74.06510	-3.01423
7.6677066508e-001	4.0638421831e+001	2.7993425619e-001	6.0894395515e-001	-78.643646	-76.97313	-3.00988
7.7055372636e-001	4.1652073216e+001	2.7501789973e-001	6.0894395515e-001	-79.782365	-78.89655	-3.01000
7.7516281466e-001	4.2646543937e+001	2.6934771624e-001	6.0894395515e-001	-78.056592	-75.68271	-3.01020
7.8487001150e-001	4.3382668450e+001	2.5887226974e-001	6.0894395515e-001	-68.157475	-73.22583	-3.01089
7.8725650036e-001	4.4548693003e+001	2.5535174228e-001	6.0894395515e-001	-78.718004	-76.89378	-3.01045
7.9057924977e-001	4.5692301695e+001	2.5097811765e-001	6.0894395515e-001	-80.259991	-79.00539	-3.01065
7.9522175307e-001	4.6788316615e+001	2.4538726357e-001	6.0894395515e-001	-77.334467	-75.11899	-3.00942
8.0318832250e-001	4.7713965334e+001	2.3657219811e-001	6.0894395515e-001	-69.303395	-74.63348	-3.01360

6.1328427956e-001	2.7312331321e+001	4.6012930755e-001	6.8739931125e-001	-76.270576	-81.46877	-3.01034
6.1879937807e-001	2.7880975243e+001	4.5311619847e-001	6.8739931125e-001	-75.153119	-84.31515	-3.01030
6.2031960721e-001	2.8647026207e+001	4.4967512330e-001	6.8739931125e-001	-98.731116	-82.51584	-3.00978
6.3443643048e-001	2.8849890275e+001	4.3503758153e-001	6.8739931125e-001	-80.423267	-82.26840	-3.01039
6.3346328954e-001	2.9761036447e+001	4.3388100353e-001	6.8739931125e-001	-112.143835	-90.04647	-3.01033
6.4474336318e-001	3.0117564411e+001	4.2180126979e-001	6.8739931125e-001	-84.559694	-81.82405	-3.01048
6.5407673071e-001	3.0578434950e+001	4.1146931876e-001	6.8739931125e-001	-78.772539	-81.09021	-3.01062
6.6046331500e-001	3.1191228305e+001	4.0381094052e-001	6.8739931125e-001	-77.460677	-83.18694	-3.01079
6.6447294793e-001	3.1933101224e+001	3.9833965319e-001	6.8739931125e-001	-77.382649	-84.71465	-3.01099
6.7087661855e-001	3.2577141250e+001	3.9074530409e-001	6.8739931125e-001	-93.341431	-75.73655	-3.00742
6.7822695383e-001	3.3190806570e+001	3.8216929198e-001	6.8739931125e-001	-85.778010	-85.90003	-3.01135
6.8474340922e-001	3.3861189917e+001	3.7446983180e-001	6.8739931125e-001	-83.765976	-82.80560	-3.01109
6.9176205033e-001	3.4523162136e+001	3.6631450050e-001	6.8739931125e-001	-80.865513	-83.20839	-3.01013
6.9653988696e-001	3.5314945039e+001	3.6023081634e-001	6.8739931125e-001	-80.782819	-87.22297	-3.01023
7.0237356048e-001	3.6072280174e+001	3.5320374217e-001	6.8739931125e-001	-118.094378	-81.94623	-3.01002
7.1411572197e-001	3.6543520235e+001	3.4073016498e-001	6.8739931125e-001	-77.558761	-80.11836	-3.01045
7.1590130500e-001	3.7545945535e+001	3.3748428570e-001	6.8739931125e-001	-84.036736	-84.62493	-3.01034
7.2146803306e-001	3.8373934644e+001	3.3077156247e-001	6.8739931125e-001	-82.918257	-84.94297	-3.01053
7.2574034102e-001	3.9292474940e+001	3.2529052643e-001	6.8739931125e-001	-83.031173	-88.89501	-3.01066
7.3220773860e-001	4.0113777333e+001	3.1780067333e-001	6.8739931125e-001	-110.496684	-81.35815	-3.00853
7.4222566262e-001	4.0759526727e+001	3.0694236380e-001	6.8739931125e-001	-79.102890	-81.30259	-3.01120
7.4486164626e-001	4.1833741731e+001	3.0305938522e-001	6.8739931125e-001	-83.543323	-85.05377	-3.01099
7.4897823559e-001	4.2851926401e+001	2.9780642020e-001	6.8739931125e-001	-84.172225	-88.07106	-3.01015
7.5415576369e-001	4.3834465803e+001	2.9158040469e-001	6.8739931125e-001	-80.987795	-84.46004	-3.01022
7.6505917381e-001	4.4506041690e+001	2.7997857439e-001	6.8739931125e-001	-77.701783	-80.00070	-3.01043
7.6686409294e-001	4.5733329377e+001	2.7696998125e-001	6.8739931125e-001	-83.211166	-85.06108	-3.01035
7.7008891135e-001	4.6908071343e+001	2.7265512004e-001	6.8739931125e-001	-85.203107	-89.20459	-3.01054
7.7555317635e-001	4.7974901395e+001	2.6625425844e-001	6.8739931125e-001	-80.622431	-83.11556	-3.01064
7.8431271292e-001	4.8862270298e+001	2.5670326544e-001	6.8739931125e-001	-79.900444	-81.97277	-3.01103
7.8652919066e-001	5.0186311251e+001	2.5341510322e-001	6.8739931125e-001	-84.325090	-86.70247	-3.01008
7.9035174422e-001	5.1441891576e+001	2.4862043700e-001	6.8739931125e-001	-83.393623	-86.40225	-3.01019
7.9565728931e-001	5.2631836543e+001	2.4243677659e-001	6.8739931125e-001	-93.741490	-79.72640	-3.01002

6.0767010774e-001	2.5982341221e+001	4.6745515103e-001	6.4751913864e-001	-88.387584	-82.31012	-3.01069
6.2201390147e-001	2.6144677496e+001	4.5263861456e-001	6.4751913864e-001	-72.907218	-75.81148	-3.01049
6.2873133940e-001	2.6641305097e+001	4.4452418597e-001	6.4751913864e-001	-72.274637	-76.30338	-3.01041
6.3009359782e-001	2.7381217965e+001	4.4117974187e-001	6.4751913864e-001	-76.157645	-80.46316	-3.01029
6.3073004696e-001	2.8174196124e+001	4.3853937579e-001	6.4751913864e-001	-80.001479	-74.70212	-3.00932
6.4522070848e-001	2.8367690567e+001	4.2353749434e-001	6.4751913864e-001	-87.711481	-81.15417	-3.01027
6.5084084183e-001	2.8966412119e+001	4.1649411025e-001	6.4751913864e-001	-85.748060	-79.98763	-3.01020
6.6059124888e-001	2.9395030289e+001	4.0576165408e-001	6.4751913864e-001	-76.893969	-77.32787	-3.01031
6.6809005376e-001	2.9937046136e+001	3.9707117424e-001	6.4751913864e-001	-74.622131	-77.33981	-3.01058
6.7249592393e-001	3.0633140384e+001	3.9120939968e-001	6.4751913864e-001	-76.405854	-80.15020	-3.01055
6.7453550736e-001	3.1456730854e+001	3.8754590762e-001	6.4751913864e-001	-79.212642	-81.33819	-3.01059
6.8242385961e-001	3.2025905977e+001	3.7862165696e-001	6.4751913864e-001	-88.372517	-71.11560	-3.00485
6.9145175470e-001	3.2555994662e+001	3.6847808361e-001	6.4751913864e-001	-83.435898	-80.79543	-3.01057
6.9815709209e-001	3.3210615328e+001	3.6060609213e-001	6.4751913864e-001	-79.244465	-79.16772	-3.01038
7.0402351990e-001	3.3921897135e+001	3.5350486081e-001	6.4751913864e-001	-78.276627	-80.54200	-3.01033
7.0802840985e-001	3.4741922052e+001	3.4813727479e-001	6.4751913864e-001	-79.983289	-83.19505	-3.01031
7.1363543493e-001	3.5503023841e+001	3.4132494112e-001	6.4751913864e-001	-77.303024	-76.82262	-3.01027
7.2514693997e-001	3.5987605956e+001	3.2905440004e-001	6.4751913864e-001	-69.366178	-77.61352	-3.01107
7.2812362109e-001	3.6915697592e+001	3.2472169814e-001	6.4751913864e-001	-80.726788	-80.37951	-3.01029
7.3311055926e-001	3.7764518323e+001	3.1855634572e-001	6.4751913864e-001	-80.222595	-81.62259	-3.01036
7.3659655720e-001	3.8713368782e+001	3.1382188602e-001	6.4751913864e-001	-82.392390	-85.04054	-3.01054
7.4275908844e-001	3.9543936446e+001	3.0663052853e-001	6.4751913864e-001	-77.666763	-77.05138	-3.01032
7.5270890689e-001	4.0191854323e+001	2.9581751367e-001	6.4751913864e-001	-78.481509	-78.74981	-3.01056
7.5588328448e-001	4.1223758184e+001	2.9144788931e-001	6.4751913864e-001	-80.933083	-81.36914	-3.01041
7.5971986489e-001	4.2246045826e+001	2.8646867173e-001	6.4751913864e-001	-82.061358	-83.51481	-3.01023
7.6439394736e-001	4.3247353211e+001	2.8072587296e-001	6.4751913864e-001	-79.759240	-79.89693	-3.01027
7.7475875256e-001	4.3948849074e+001	2.6963039931e-001	6.4751913864e-001	-70.170594	-77.81736	-3.01095
7.7700994478e-001	4.5136163810e+001	2.6621900344e-001	6.4751913864e-001	-81.170695	-81.66571	-3.01032
7.8025475400e-001	4.6296911885e+001	2.6190141157e-001	6.4751913864e-001	-82.974995	-84.08922	-3.01049
7.8512501787e-001	4.7390016004e+001	2.5607765209e-001	6.4751913864e-001	-79.235397	-78.97834	-3.01037
7.9361549100e-001	4.8289505701e+001	2.4677518842e-001	6.4751913864e-001	-78.743774	-79.34800	-3.01050
7.9603561809e-001	4.9586975599e+001	2.4331156273e-001	6.4751913864e-001	-82.224932	-82.94512	-3.01040

6.0255088522e-001	2.8632818511e+001	4.6936018857e-001	7.2865821090e-001	-95.701891	-92.87945	-3.01026
6.1205227500e-001	2.9033977603e+001	4.5886791130e-001	7.2865821090e-001	-87.133437	-85.34920	-3.01003
6.2487523741e-001	2.9291321387e+001	4.4540168103e-001	7.2865821090e-001	-77.683279	-81.19703	-3.01046
6.2281307219e-001	3.0269955609e+001	4.4518929619e-001	7.2865821090e-001	-93.668723	-92.48980	-3.01024
6.2723670752e-001	3.0958168641e+001	4.3925068448e-001	7.2865821090e-001	-102.223147	-89.36861	-3.01033
6.3841262078e-001	3.1328708286e+001	4.2728948634e-001	7.2865821090e-001	-85.906055	-84.71916	-3.01051
6.4730842807e-001	3.1825110183e+001	4.1737844948e-001	7.2865821090e-001	-80.483769	-86.17919	-3.01075
6.5402718379e-001	3.2443119235e+001	4.0944937214e-001	7.2865821090e-001	-87.462200	-87.37976	-3.00958
6.6065143284e-001	3.3081351644e+001	4.0163845740e-001	7.2865821090e-001	-85.744518	-81.07794	-3.00883
6.6579212508e-001	3.3810702751e+001	3.9509352606e-001	7.2865821090e-001	-87.851472	-89.99759	-3.01183
6.7128214306e-001	3.4540210646e+001	3.8832835561e-001	7.2865821090e-001	-89.275622	-86.57010	-3.01003
6.7865123984e-001	3.5190112418e+001	3.7985805238e-001	7.2865821090e-001	-85.563738	-85.76186	-3.01015
6.8506479094e-001	3.5906483811e+001	3.7227444693e-001	7.2865821090e-001	-82.814219	-89.64010	-3.01017
6.9135979125e-001	3.6646932872e+001	3.6481946927e-001	7.2865821090e-001	-91.083463	-88.24025	-3.01022
7.0276187939e-001	3.7133918474e+001	3.5266947576e-001	7.2865821090e-001	-79.317734	-82.19190	-3.01053
7.0316674445e-001	3.8225913865e+001	3.5068336800e-001	7.2865821090e-001	-89.410106	-89.71498	-3.01031
7.0919885901e-001	3.9037805541e+001	3.4353478517e-001	7.2865821090e-001	-87.728346	-88.40437	-3.01040
7.1470888056e-001	3.9898950382e+001	3.3689507315e-001	7.2865821090e-001	-85.589948	-92.83277	-3.01056
7.2202263682e-001	4.0679636191e+001	3.2860726550e-001	7.2865821090e-001	-90.696041	-86.33650	-3.00964
7.3119715111e-001	4.1374295137e+001	3.1854861859e-001	7.2865821090e-001	-81.649277	-83.94327	-3.01156
7.3321924049e-001	4.2497997890e+001	3.1522344017e-001	7.2865821090e-001	-88.364101	-89.47793	-3.01008
7.3830123286e-001	4.3471632985e+001	3.0905839907e-001	7.2865821090e-001	-87.350884	-92.43773	-3.01016
7.4419154646e-001	4.4421379404e+001	3.0215548252e-001	7.2865821090e-001	-95.133878	-89.52715	-3.01027
7.5161540041e-001	4.5302099274e+001	2.9382423011e-001	7.2865821090e-001	-86.546147	-80.63182	-3.01054
7.5620051152e-001	4.6378239125e+001	2.8818791398e-001	7.2865821090e-001	-87.202033	-88.89927	-3.01035
7.6018515430e-001	4.7519193699e+001	2.8314269318e-001	7.2865821090e-001	-88.146006	-93.67117	-3.01043
7.6640294179e-001	4.8547683122e+001	2.7601709310e-001	7.2865821090e-001	-92.706855	-87.44362	-3.00981
7.7440179594e-001	4.9487617381e+001	2.6718952784e-001	7.2865821090e-001	-82.911533	-84.84499	-3.01137
7.7663791894e-001	5.0825484834e+001	2.6386666863e-001	7.2865821090e-001	-88.290675	-90.63381	-3.01014
7.8127675860e-001	5.2039419176e+001	2.5828509633e-001	7.2865821090e-001	-97.472522	-91.04669	-3.01029
7.8753768030e-001	5.3174477162e+001	2.5118167269e-001	7.2865821090e-001	-88.701338	-83.34303	-3.01019
7.9226808039e-001	5.4442697610e+001	2.4554712855e-001	7.2865821090e-001	-87.171895	-89.23843	-3.01035
7.9593630238e-001	5.5817541856e+001	2.4095270266e-001	7.2865821090e-001	-87.403548	-92.07446	-3.01043

6.1357483475e-001	3.0725712628e+001	4.5519743056e-001	7.7136598979e-001	-89.141124	-91.65884	-3.01025
6.1354854857e-001	3.1648839876e+001	4.5321463851e-001	7.7136598979e-001	-103.424530	-101.09954	-3.01028
6.2094982415e-001	3.2209756706e+001	4.4465002255e-001	7.7136598979e-001	-101.760958	-90.87578	-3.01041
