Data set for transition bands 22%..40%
--------------------------------------

Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
8.1390582259e-001	4.9177075806e+001	2.2490736009e-001	8.4118364406e-001	-67.565596	-67.83945	-3.01037
8.2078969760e-001	5.1202864602e+001	2.1647589468e-001	8.4118364406e-001	-68.370894	-68.01479	-3.01026
8.2817403207e-001	5.3283635120e+001	2.0763140960e-001	8.4118364406e-001	-67.694085	-67.89516	-3.01031

6.6519501844e-001	2.3811742957e+001	4.1126129955e-001	7.4986669173e-001	-57.541300	-59.36950	-3.01097
6.6868613053e-001	2.4871796611e+001	4.0436050036e-001	7.4986669173e-001	-66.881852	-64.41126	-3.01092
6.7617855451e-001	2.5826013840e+001	3.9406322528e-001	7.4986669173e-001	-76.170250	-65.87116	-3.01064
6.9676021222e-001	2.6316293929e+001	3.7211392154e-001	7.4986669173e-001	-58.056851	-58.65001	-3.00986
7.0667342326e-001	2.7244485552e+001	3.5980374134e-001	7.4986669173e-001	-58.138983	-59.83734	-3.00992
7.1213859890e-001	2.8387172938e+001	3.5167770758e-001	7.4986669173e-001	-63.709477	-63.94782	-3.01043
7.1972276341e-001	2.9492441701e+001	3.4180699771e-001	7.4986669173e-001	-68.418103	-65.51560	-3.01112
7.3389841801e-001	3.0368917791e+001	3.2602456389e-001	7.4986669173e-001	-60.912977	-61.08541	-3.00949
7.4337417887e-001	3.1480896733e+001	3.1439443949e-001	7.4986669173e-001	-60.629259	-61.61537	-3.01034
7.5004000078e-001	3.2761172767e+001	3.0539554562e-001	7.4986669173e-001	-64.568836	-64.07268	-3.01054
7.6002475128e-001	3.3947314882e+001	2.9342395888e-001	7.4986669173e-001	-63.114969	-62.50982	-3.01031
7.6991450645e-001	3.5186815290e+001	2.8162498719e-001	7.4986669173e-001	-61.228644	-61.84590	-3.01013
7.7699149504e-001	3.6609643330e+001	2.7255653770e-001	7.4986669173e-001	-63.591236	-63.40636	-3.01044
7.8590953662e-001	3.8003929444e+001	2.6189661739e-001	7.4986669173e-001	-62.710492	-62.43247	-3.01036
