Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
9.9060854988e-001	6.6455760422e+002	1.1813844589e-002	5.6103237789e-001	-50.126814	-50.12666	-3.01033
9.9145500192e-001	7.3038926395e+002	1.0749081813e-002	5.6103237789e-001	-50.126426	-50.12732	-3.01031
9.9222579085e-001	8.0280406471e+002	9.7794577312e-003	5.6103237789e-001	-50.126352	-50.12709	-3.01033
9.9292754785e-001	8.8246034637e+002	8.8966983014e-003	5.6103237789e-001	-50.126051	-50.12718	-3.01033
9.9356632750e-001	9.7008229839e+002	8.0931269304e-003	5.6103237789e-001	-50.127174	-50.12721	-3.01035
9.9414779045e-001	1.0664664021e+003	7.3616837405e-003	5.6103237789e-001	-50.127007	-50.12710	-3.01036
9.9467699118e-001	1.1724889078e+003	6.6960210992e-003	5.6103237789e-001	-50.126836	-50.12686	-3.01031
9.9515856250e-001	1.2891136761e+003	6.0902022132e-003	5.6103237789e-001	-50.126467	-50.12699	-3.01036
9.9559674813e-001	1.4174009375e+003	5.5389887682e-003	5.6103237789e-001	-50.126759	-50.12702	-3.01037
9.9599547132e-001	1.5585168661e+003	5.0374556134e-003	5.6103237789e-001	-50.125176	-50.12702	-3.01032
9.9635817033e-001	1.7137444801e+003	4.5811961028e-003	5.6103237789e-001	-50.126501	-50.12703	-3.01031
9.9668815030e-001	1.8844948096e+003	4.1660911247e-003	5.6103237789e-001	-50.126562	-50.12692	-3.01035

7.7319844417e-001	3.0297008713e+001	2.8236835886e-001	6.2330807304e-001	-55.108261	-54.74831	-3.01131
7.9104431679e-001	3.2574862689e+001	2.6044143533e-001	6.2330807304e-001	-53.521275	-54.36204	-3.01008
8.0457437453e-001	3.5229777255e+001	2.4305778006e-001	6.2330807304e-001	-55.862354	-55.29615	-3.01099
8.1977156578e-001	3.8034343836e+001	2.2446248807e-001	6.2330807304e-001	-54.689525	-54.69337	-3.01071
8.3384976331e-001	4.1131415357e+001	2.0694900461e-001	6.2330807304e-001	-54.168431	-54.51320	-3.00986
8.4661523602e-001	4.4562348338e+001	1.9112737911e-001	6.2330807304e-001	-54.335905	-54.64655	-3.01005
8.5841463570e-001	4.8344794737e+001	1.7631414215e-001	6.2330807304e-001	-54.687266	-54.75436	-3.01036
8.6964179986e-001	5.2492724367e+001	1.6238303765e-001	6.2330807304e-001	-54.566104	-54.72118	-3.01030
8.8003164165e-001	5.7060282439e+001	1.4939577156e-001	6.2330807304e-001	-54.557310	-54.70409	-3.01010
8.8959991366e-001	6.2091214918e+001	1.3746595015e-001	6.2330807304e-001	-54.809883	-54.81433	-3.01043
8.9860842031e-001	6.7615628788e+001	1.2623511907e-001	6.2330807304e-001	-54.928168	-54.85038	-3.01059
9.0701041419e-001	7.3688206514e+001	1.1578054436e-001	6.2330807304e-001	-54.749498	-54.78607	-3.01018
9.1476214281e-001	8.0370146884e+001	1.0613636668e-001	6.2330807304e-001	-54.772940	-54.78779	-3.01032
9.2187038402e-001	8.7725482846e+001	9.7277453793e-002	6.2330807304e-001	-54.866145	-54.82431	-3.01036
9.2846923861e-001	9.5812196373e+001	8.9062637439e-002	6.2330807304e-001	-54.852913	-54.81830	-3.01035
9.3456795541e-001	1.0470564944e+002	8.1474464224e-002	6.2330807304e-001	-54.756460	-54.78953	-3.01028
9.4013487556e-001	1.1449420928e+002	7.4536154753e-002	6.2330807304e-001	-54.833540	-54.82598	-3.01029
9.4529338771e-001	1.2525634967e+002	6.8119947289e-002	6.2330807304e-001	-54.783062	-54.80099	-3.01020
9.5001821433e-001	1.3709673884e+002	6.2234436530e-002	6.2330807304e-001	-54.785468	-54.80153	-3.01028
9.5434798692e-001	1.5012222049e+002	5.6842659342e-002	6.2330807304e-001	-54.812519	-54.81411	-3.01032
9.5833019652e-001	1.6444824903e+002	5.1885526652e-002	6.2330807304e-001	-54.800507	-54.80571	-3.01032
9.6197254591e-001	1.8020815233e+002	4.7349583668e-002	6.2330807304e-001	-54.812883	-54.80904	-3.01034
9.6530907192e-001	1.9754380245e+002	4.3195146500e-002	6.2330807304e-001	-54.804615	-54.80948	-3.01028
9.6836412307e-001	2.1661263782e+002	3.9391001589e-002	6.2330807304e-001	-54.802193	-54.80754	-3.01031
9.7115591976e-001	2.3758893199e+002	3.5914833364e-002	6.2330807304e-001	-54.807365	-54.81037	-3.01029
9.7370983471e-001	2.6066234365e+002	3.2734994841e-002	6.2330807304e-001	-54.805232	-54.80896	-3.01029
9.7604162831e-001	2.8604357458e+002	2.9831253151e-002	6.2330807304e-001	-54.810957	-54.81191	-3.01032
9.7817218349e-001	3.1396259791e+002	2.7178379177e-002	6.2330807304e-001	-54.810657	-54.81161	-3.01030
9.8011752216e-001	3.4467338894e+002	2.4756288584e-002	6.2330807304e-001	-54.807862	-54.81008	-3.01031
9.8189179237e-001	3.7845562373e+002	2.2546986889e-002	6.2330807304e-001	-54.812391	-54.81229	-3.01030
9.8351095130e-001	4.1561582741e+002	2.0530963936e-002	6.2330807304e-001	-54.812551	-54.81165	-3.01031
9.8498765176e-001	4.5649200654e+002	1.8692340856e-002	6.2330807304e-001	-54.809581	-54.81078	-3.01030
9.8633367174e-001	5.0145595015e+002	1.7016351346e-002	6.2330807304e-001	-54.810046	-54.81117	-3.01031
9.8756050678e-001	5.5091629692e+002	1.5488763993e-002	6.2330807304e-001	-54.812046	-54.81181	-3.01030
9.8867865461e-001	6.0532256090e+002	1.4096526777e-002	6.2330807304e-001	-54.810366	-54.81121	-3.01032
9.8969725143e-001	6.6516951894e+002	1.2828218374e-002	6.2330807304e-001	-54.810765	-54.81120	-3.01033
9.9062504041e-001	7.3100119576e+002	1.1673011508e-002	6.2330807304e-001	-54.811782	-54.81161	-3.01032
9.9147006467e-001	8.0341598439e+002	1.0620866321e-002	6.2330807304e-001	-54.811232	-54.81150	-3.01031
9.9223948291e-001	8.8307228536e+002	9.6628385716e-003	6.2330807304e-001	-54.811529	-54.81153	-3.01031
9.9294001446e-001	9.7069419355e+002	8.7905607834e-003	6.2330807304e-001	-54.811106	-54.81153	-3.01035
9.9357772430e-001	1.0670782882e+003	7.9965399396e-003	6.2330807304e-001	-54.810596	-54.81149	-3.01034
9.9415816149e-001	1.1731008044e+003	7.2738238681e-003	6.2330807304e-001	-54.810466	-54.81135	-3.01034
9.9468642582e-001	1.2897255653e+003	6.6160563198e-003	6.2330807304e-001	-54.809927	-54.81140	-3.01037
9.9516711672e-001	1.4180128548e+003	6.0175301623e-003	6.2330807304e-001	-54.811314	-54.81142	-3.01037
9.9560456043e-001	1.5591287970e+003	5.4728827756e-003	6.2330807304e-001	-54.810106	-54.81144	-3.01033
9.9600256468e-001	1.7143563432e+003	4.9773025868e-003	6.2330807304e-001	-54.809074	-54.81143	-3.01037
9.9636465057e-001	1.8851066675e+003	4.5264580641e-003	6.2330807304e-001	-54.808858	-54.81139	-3.01038

7.7560635000e-001	3.3223245271e+001	2.7699722712e-001	6.8718741264e-001	-57.883151	-58.32686	-3.01005
7.8988232296e-001	3.5885061833e+001	2.5881749245e-001	6.8718741264e-001	-61.060768	-60.25369	-3.01083
8.0632965579e-001	3.8668394962e+001	2.3896807352e-001	6.8718741264e-001	-58.838094	-59.14220	-3.01054
8.2110979111e-001	4.1769591998e+001	2.2074375141e-001	6.8718741264e-001	-58.344559	-58.75725	-3.01004
8.3447002218e-001	4.5210926760e+001	2.0424885272e-001	6.8718741264e-001	-58.828347	-58.99152	-3.00997
8.4702885050e-001	4.8994646802e+001	1.8866643596e-001	6.8718741264e-001	-59.243538	-59.22753	-3.01026
8.5903169630e-001	5.3141074415e+001	1.7389997094e-001	6.8718741264e-001	-59.088734	-59.15678	-3.01014
8.7022287856e-001	5.7703440423e+001	1.6008593997e-001	6.8718741264e-001	-58.946764	-59.10694	-3.01018
8.8048382451e-001	6.2734076303e+001	1.4741103001e-001	6.8718741264e-001	-59.258986	-59.30732	-3.01039
8.9010001517e-001	6.8261961957e+001	1.3552567938e-001	6.8718741264e-001	-59.501035	-59.39098	-3.01043
8.9915723204e-001	7.4331794628e+001	1.2437371266e-001	6.8718741264e-001	-59.203049	-59.26349	-3.01026
9.0746735606e-001	8.1016212088e+001	1.1412415988e-001	6.8718741264e-001	-59.270424	-59.27746	-3.01028
9.1513571074e-001	8.8371072848e+001	1.0465991921e-001	6.8718741264e-001	-59.388766	-59.33981	-3.01031
9.2225614610e-001	9.6457667853e+001	9.5879910283e-002	6.8718741264e-001	-59.362781	-59.32809	-3.01031
9.2884591129e-001	1.0535067607e+002	8.7758806933e-002	6.8718741264e-001	-59.239080	-59.26732	-3.01028
9.3487242192e-001	1.1513870413e+002	8.0320638490e-002	6.8718741264e-001	-59.328446	-59.32212	-3.01031
9.4045315321e-001	1.2590100709e+002	7.3443020146e-002	6.8718741264e-001	-59.266880	-59.28687	-3.01028
9.4557124754e-001	1.3774149685e+002	6.7129022413e-002	6.8718741264e-001	-59.271798	-59.28833	-3.01029
9.5026741748e-001	1.5076686445e+002	6.1336373919e-002	6.8718741264e-001	-59.305073	-59.30830	-3.01031
9.5458571659e-001	1.6509331752e+002	5.6010948480e-002	6.8718741264e-001	-59.294750	-59.29893	-3.01030
9.5854169083e-001	1.8085316137e+002	5.1131451754e-002	6.8718741264e-001	-59.305716	-59.30464	-3.01031
9.6216861629e-001	1.9818857254e+002	4.6658587949e-002	6.8718741264e-001	-59.296928	-59.30227	-3.01030
9.6548953493e-001	2.1725756673e+002	4.2562647738e-002	6.8718741264e-001	-59.295885	-59.30014	-3.01030
9.6852745365e-001	2.3823371955e+002	3.8815882712e-002	6.8718741264e-001	-59.300402	-59.30390	-3.01031
9.7130676835e-001	2.6130723662e+002	3.5388099475e-002	6.8718741264e-001	-59.299098	-59.30210	-3.01031
9.7384639346e-001	2.8668837116e+002	3.2255766937e-002	6.8718741264e-001	-59.305109	-59.30626	-3.01031
9.7616736517e-001	3.1460740329e+002	2.9393196461e-002	6.8718741264e-001	-59.304823	-59.30596	-3.01031
9.7828719865e-001	3.4531825459e+002	2.6778841990e-002	6.8718741264e-001	-59.301959	-59.30397	-3.01031
